day,cloud_cover_total,weather,summary,weather_id,precipitation_type,precipitation_total,temperature,wind_speed,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
2024-04-01,61.91666666666666,Overcast,Overcast,overcast,none,0.0,15.2625,3.795833333333333,1,0,32,17,9,0,0,0,3,0,20,26,35,710
2024-04-02,56.0,Overcast,Overcast,overcast,none,0.0,15.883333333333333,4.7625,0,0,30,29,1,0,0,0,6,0,12,22,31,780
2024-04-03,85.875,Overcast,Overcast,overcast,none,0.0,13.004166666666668,3.483333333333333,1,0,30,18,1,0,2,0,6,0,11,17,30,710
2024-04-04,46.75,Sunny,Sunny,sunny,none,0.0,12.495833333333332,3.4291666666666667,1,0,29,18,0,0,1,0,7,0,9,21,48,670
2024-04-05,45.41666666666666,Sunny,Sunny,sunny,none,0.0,7.870833333333334,2.4208333333333334,1,0,50,73,0,0,3,0,4,0,15,30,61,860
2024-04-06,48.208333333333336,Sunny,Sunny,sunny,none,0.0,9.883333333333333,1.8583333333333332,2,0,41,38,1,0,3,0,5,0,24,48,70,790
2024-04-07,33.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.075,1.25,0,0,54,54,4,0,4,0,10,0,17,61,79,820
2024-04-08,15.916666666666666,Sunny,Sunny,sunny,none,0.0,15.1125,1.3791666666666669,2,0,40,24,1,0,3,0,3,0,13,40,39,890
2024-04-09,2.833333333333333,Sunny,Sunny,sunny,none,0.0,16.025000000000002,1.8125,2,0,30,45,0,0,0,0,1,0,23,37,71,850
2024-04-10,0.5833333333333334,Sunny,Sunny,sunny,none,0.0,16.741666666666667,2.1666666666666665,0,0,18,47,2,0,1,0,8,0,22,37,67,830
2024-04-11,0.0,Sunny,Sunny,sunny,none,0.0,17.599999999999998,1.7625,1,0,48,12,2,0,0,0,6,0,5,34,50,810
2024-04-12,53.54166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.78333333333333,2.841666666666667,1,0,34,19,18,0,2,0,6,0,9,57,41,840
2024-04-13,58.333333333333336,Overcast,Overcast,overcast,none,0.0,15.6875,3.0083333333333333,1,0,32,47,1,0,3,0,5,0,23,40,57,1030
2024-04-14,55.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.558333333333332,3.0625,2,0,34,20,1,0,1,0,12,0,5,34,63,890
2024-04-15,82.33333333333333,Overcast,Overcast,overcast,none,0.1041666666666666,17.2625,4.729166666666667,0,0,41,31,3,0,0,0,3,0,6,31,51,770
2024-04-16,44.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,16.608333333333334,5.4125000000000005,1,0,16,13,0,0,0,0,0,0,9,11,53,920
2024-04-17,80.375,Overcast,Overcast,overcast,none,0.0,18.016666666666666,4.433333333333334,1,0,15,18,1,0,0,0,2,0,4,2,24,710
2024-04-18,51.375,Overcast,Overcast,overcast,none,0.0333333333333333,18.90833333333333,3.8541666666666665,0,0,13,8,0,0,0,0,5,0,3,5,31,910
2024-04-19,24.375,Sunny,Sunny,sunny,none,0.0,11.945833333333333,4.183333333333334,2,0,21,17,3,0,0,0,0,0,9,27,53,870
2024-04-20,41.208333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.720833333333331,4.858333333333333,1,1,20,21,13,0,0,0,3,0,8,30,46,750
2024-04-21,76.83333333333333,Overcast,Overcast,overcast,none,0.0,13.820833333333333,5.4875,4,0,41,23,6,0,0,0,8,0,16,38,68,950
2024-04-22,38.16666666666666,Sunny,Sunny,sunny,none,0.075,13.041666666666666,2.9958333333333336,1,0,17,8,2,0,0,0,8,0,7,5,27,730
2024-04-23,46.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,12.641666666666666,2.575,1,0,29,12,0,0,0,0,2,0,5,23,33,800
2024-04-24,86.0,Overcast,Overcast,overcast,none,0.0,14.075,5.1875,2,0,43,12,0,0,2,0,8,0,1,32,47,880
2024-04-25,95.79166666666669,Overcast,Overcast,overcast,none,0.0208333333333333,20.3875,4.45,1,0,28,14,1,0,1,0,2,0,13,10,57,1040
2024-04-26,97.125,Overcast,Overcast,overcast,none,0.0,18.825,2.8208333333333333,0,0,31,15,1,0,0,0,16,0,7,12,35,950
2024-04-27,74.95833333333333,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,20.1125,2.075,3,0,38,14,5,0,0,0,6,0,6,24,35,1124
2024-04-28,75.45833333333333,Overcast,Overcast,overcast,none,0.0,20.745833333333334,3.4375,1,0,43,20,0,0,1,0,3,0,11,22,46,1096
2024-04-29,77.54166666666667,Overcast,Overcast,overcast,none,0.1125,15.629166666666668,4.979166666666667,2,0,37,16,0,0,1,0,3,0,6,21,44,1320
2024-04-30,1.0833333333333333,Sunny,Sunny,sunny,none,0.0,14.733333333333334,5.108333333333333,1,0,26,39,2,0,2,0,3,0,22,3,33,1250
2024-05-01,0.0,Sunny,Sunny,sunny,none,0.0,16.058333333333334,2.908333333333333,1,0,13,21,0,0,0,0,3,0,5,7,33,1120
2024-05-02,19.125,Sunny,Sunny,sunny,none,0.0,17.208333333333332,2.5416666666666665,4,0,20,29,0,0,0,0,8,0,20,23,49,1030
2024-05-03,11.166666666666666,Sunny,Sunny,sunny,none,0.0,14.7625,3.7541666666666655,2,0,58,33,0,0,0,0,5,0,22,19,42,1270
2024-05-04,0.0,Sunny,Sunny,sunny,none,0.0,7.454166666666667,3.9333333333333336,2,0,89,32,20,0,3,0,5,0,12,31,115,1260
2024-05-05,0.5416666666666666,Sunny,Sunny,sunny,none,0.0,9.825,2.125,2,1,21,18,1,0,1,0,4,0,9,25,37,860
2024-05-06,22.70833333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,15.554166666666667,3.6125,1,0,38,34,1,0,0,0,6,0,5,47,59,1040
2024-05-07,30.291666666666668,Sunny,Sunny,sunny,none,0.0,17.412499999999998,4.15,1,0,37,14,1,0,0,0,9,0,25,34,32,1160
2024-05-08,47.91666666666666,Sunny,Sunny,sunny,none,0.0791666666666666,10.291666666666666,3.345833333333333,0,0,30,19,2,0,0,0,2,0,13,11,40,970
2024-05-09,68.41666666666667,Overcast,Overcast,overcast,none,0.0,9.6625,2.1958333333333333,1,0,23,35,41,0,1,0,8,0,11,47,69,1300
2024-05-10,0.2083333333333333,Sunny,Sunny,sunny,none,0.0,9.891666666666667,1.35,2,0,47,32,0,0,4,0,4,0,5,51,73,980
2024-05-11,35.916666666666664,Sunny,Sunny,sunny,none,0.0,14.6,2.325,1,0,55,40,1,0,2,0,9,0,15,42,64,1320
2024-05-12,40.25,Sunny,Sunny,sunny,none,0.0,11.833333333333334,3.7625,1,1,30,22,1,0,2,0,2,0,5,42,64,1260
2024-05-13,89.33333333333333,Overcast,Overcast,overcast,none,0.0,10.791666666666666,3.5541666666666667,0,0,15,42,3,0,4,0,6,0,31,26,59,1740
2024-05-14,92.33333333333331,Overcast,Overcast,overcast,none,0.0,11.095833333333331,3.720833333333333,1,1,28,43,0,0,0,0,6,0,11,49,29,1400
2024-05-15,85.0,Overcast,Overcast,overcast,none,0.0458333333333333,10.591666666666669,4.404166666666667,0,0,23,48,2,0,0,0,7,0,14,30,48,1510
2024-05-16,67.54166666666667,Mostly cloudy,Mostly cloudy,mostly_cloudy,none,0.0,10.433333333333334,2.783333333333333,0,0,27,30,1,0,0,0,1,0,19,13,93,1520
2024-05-17,80.20833333333333,Overcast,Overcast,overcast,none,0.0,11.166666666666666,2.2875,2,2,38,14,0,1,1,0,7,0,18,45,56,1410
2024-05-18,60.16666666666666,Overcast,Overcast,overcast,none,0.0,13.891666666666667,1.3083333333333331,1,1,36,43,3,0,0,0,6,0,13,35,65,1210
2024-05-19,24.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.241666666666667,2.1666666666666665,2,0,48,35,1,0,3,0,2,0,16,47,82,1210
2024-05-20,36.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,16.0,1.775,4,0,50,35,1,0,2,0,2,0,14,81,60,1400
2024-05-21,41.125,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.016666666666666,1.3875,4,0,42,34,2,0,1,0,6,0,15,54,72,1380
2024-05-22,11.583333333333334,Sunny,Sunny,sunny,none,0.0,18.558333333333334,2.2375000000000003,1,0,41,22,1,0,0,0,5,0,6,56,59,1300
2024-05-23,0.5833333333333334,Sunny,Sunny,sunny,none,0.0,19.75,3.45,1,1,40,27,1,0,0,0,4,0,11,45,71,1330
2024-05-24,0.6666666666666666,Sunny,Sunny,sunny,none,0.0,17.779166666666665,5.8375,0,1,42,27,0,0,3,0,7,0,13,19,56,1240
2024-05-25,20.625,Sunny,Sunny,sunny,none,0.0,16.408333333333335,5.341666666666666,1,0,27,11,0,0,2,0,3,0,15,4,39,1140
2024-05-26,63.625,Overcast,Overcast,overcast,none,0.0083333333333333,16.108333333333334,4.1000000000000005,0,1,24,17,0,0,1,0,7,0,12,11,31,1110
2024-05-27,51.208333333333336,Overcast,Overcast,overcast,none,0.0,17.529166666666665,3.9,1,0,28,15,12,0,1,0,7,0,9,42,55,1150
2024-05-28,39.79166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,20.495833333333334,5.0375000000000005,0,0,48,40,0,0,1,0,4,0,21,15,46,1460
2024-05-29,80.54166666666667,Overcast,Overcast,overcast,none,0.0458333333333333,19.079166666666666,4.591666666666667,0,0,37,33,1,0,2,0,20,0,8,28,56,1300
2024-05-30,84.0,Overcast,Overcast,overcast,none,0.0208333333333333,19.7,1.6625,0,0,35,22,0,0,1,0,11,0,10,22,53,1160
2024-05-31,64.625,Partly sunny,Partly sunny,partly_sunny,none,0.0625,19.925,1.4125,0,0,39,22,7,0,0,0,11,0,18,55,56,1390
2024-06-01,23.166666666666668,Sunny,Sunny,sunny,none,0.0,21.58333333333333,2.4166666666666665,0,0,44,12,1,0,0,0,17,0,12,30,101,1130
2024-06-02,16.791666666666668,Sunny,Sunny,sunny,none,0.0,23.120833333333334,3.2375000000000003,6,0,49,33,38,0,1,0,14,0,25,82,86,1080
2024-06-03,33.791666666666664,Sunny,Sunny,sunny,none,0.0,23.679166666666664,3.6166666666666663,3,0,47,22,0,0,1,0,4,0,14,40,67,1270
2024-06-04,22.5,Sunny,Sunny,sunny,none,0.0,23.96666666666667,2.0541666666666667,3,0,65,18,0,0,2,0,12,0,15,27,69,1290
2024-06-05,54.5,Partly sunny,Partly sunny,partly_sunny,none,0.0666666666666666,23.666666666666668,1.7041666666666666,3,0,40,16,2,0,0,0,12,0,12,39,69,1280
2024-06-06,74.75,Overcast,Overcast,overcast,none,0.0,23.05,2.858333333333333,1,0,48,40,0,0,3,0,7,0,22,41,63,1300
2024-07-07,1.0416666666666667,Sunny,Sunny,sunny,none,0.0,25.566666666666663,3.695833333333333,48,3,1504,569,82,0,20,0,265,0,327,1016,1743,35990
