date,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
06.06.2024,831,357,13433,15076,2270,326,1095,0,2230,1,7828,10846,18360,515000
05.06.2024,830,357,13385,15036,2270,326,1092,0,2223,1,7806,10805,18297,513700
04.06.2024,827,357,13345,15020,2270,326,1092,0,2211,1,7794,10766,18228,512420
03.06.2024,824,357,13280,15002,2268,326,1090,0,2199,1,7779,10739,18159,511130
02.06.2024,821,357,13233,14980,2268,326,1089,0,2195,1,7765,10699,18092,509860
01.06.2024,815,357,13184,14947,2230,326,1088,0,2181,1,7740,10617,18006,508780
31.05.2024,815,357,13140,14935,2229,326,1088,0,2164,1,7728,10587,17905,507650
30.05.2024,815,357,13101,14913,2222,326,1088,0,2153,1,7710,10532,17849,506260
29.05.2024,815,357,13066,14891,2222,326,1087,0,2142,1,7700,10510,17796,505100
28.05.2024,815,357,13029,14858,2221,326,1085,0,2122,1,7692,10482,17740,503800
27.05.2024,815,357,12981,14818,2221,326,1084,0,2118,1,7671,10467,17694,502340
26.05.2024,814,357,12953,14803,2209,326,1083,0,2111,1,7662,10425,17639,501190
25.05.2024,814,356,12929,14786,2209,326,1082,0,2104,1,7650,10414,17608,500080
24.05.2024,813,356,12902,14775,2209,326,1080,0,2101,1,7635,10410,17569,498940
23.05.2024,813,355,12860,14748,2209,326,1077,0,2094,1,7622,10391,17513,497700
22.05.2024,812,354,12820,14721,2208,326,1077,0,2090,1,7611,10346,17442,496370
21.05.2024,811,354,12779,14699,2207,326,1077,0,2085,1,7605,10290,17383,495070
20.05.2024,807,354,12737,14665,2205,326,1076,0,2079,1,7590,10236,17311,493690
19.05.2024,803,354,12687,14630,2204,326,1074,0,2077,1,7576,10155,17251,492290
18.05.2024,801,354,12639,14595,2203,326,1071,0,2075,1,7560,10108,17169,491080
17.05.2024,800,353,12603,14552,2200,326,1071,0,2069,1,7547,10073,17104,489870
16.05.2024,798,351,12565,14538,2200,325,1070,0,2062,1,7529,10028,17048,488460
15.05.2024,798,351,12538,14508,2199,325,1070,0,2061,1,7510,10015,16955,486940
14.05.2024,798,351,12515,14460,2197,325,1070,0,2054,1,7496,9985,16907,485430
13.05.2024,797,350,12487,14417,2197,325,1070,0,2048,1,7485,9936,16878,484030
12.05.2024,797,350,12472,14375,2194,325,1066,0,2042,1,7454,9910,16819,482290
11.05.2024,796,349,12442,14353,2193,325,1064,0,2040,1,7449,9868,16755,481030
10.05.2024,795,349,12387,14313,2192,325,1062,0,2031,1,7434,9826,16691,479710
09.05.2024,793,349,12340,14281,2192,325,1058,0,2027,1,7429,9775,16618,478730
08.05.2024,792,349,12317,14246,2151,325,1057,0,2019,1,7418,9728,16549,477430
07.05.2024,792,349,12287,14227,2149,325,1057,0,2017,1,7405,9717,16509,476460
06.05.2024,791,349,12250,14213,2148,325,1057,0,2008,1,7380,9683,16477,475300
05.05.2024,790,349,12212,14179,2147,325,1057,0,2002,1,7375,9636,16418,474260
04.05.2024,788,348,12191,14161,2146,325,1056,0,1998,1,7366,9611,16381,473400
03.05.2024,786,348,12102,14129,2126,325,1053,0,1993,1,7354,9580,16266,472140
02.05.2024,784,348,12044,14096,2126,325,1053,0,1988,1,7332,9561,16224,470870
01.05.2024,780,348,12024,14067,2126,325,1053,0,1980,1,7312,9538,16175,469840
30.04.2024,779,348,12011,14046,2126,325,1053,0,1977,1,7307,9531,16142,468720
29.04.2024,778,348,11985,14007,2124,325,1051,0,1974,1,7285,9528,16109,467470
28.04.2024,776,348,11948,13991,2124,325,1050,0,1971,1,7279,9507,16065,466150
27.04.2024,775,348,11905,13971,2124,325,1049,0,1968,1,7268,9485,16019,465054
26.04.2024,772,348,11867,13957,2119,325,1049,0,1962,1,7262,9461,15984,463930
25.04.2024,772,348,11836,13942,2118,325,1049,0,1946,1,7255,9449,15949,462980
24.04.2024,771,348,11808,13928,2117,325,1048,0,1944,1,7242,9439,15892,461940
23.04.2024,769,348,11765,13916,2117,325,1046,0,1936,1,7241,9407,15845,461060
22.04.2024,768,348,11736,13904,2117,325,1046,0,1934,1,7236,9384,15812,460260
21.04.2024,767,348,11719,13896,2115,325,1046,0,1926,1,7229,9379,15785,459530
20.04.2024,763,348,11678,13873,2109,325,1046,0,1918,1,7213,9341,15717,458580
19.04.2024,762,347,11658,13852,2096,325,1046,0,1915,1,7205,9311,15671,457830
18.04.2024,760,347,11637,13835,2093,325,1046,0,1915,1,7196,9284,15618,456960
17.04.2024,760,347,11624,13827,2093,325,1046,0,1910,1,7193,9279,15587,456050
16.04.2024,759,347,11609,13809,2092,325,1046,0,1908,1,7189,9277,15563,455340
15.04.2024,758,347,11593,13796,2092,325,1046,0,1908,1,7180,9266,15510,454420
14.04.2024,758,347,11552,13765,2089,325,1046,0,1905,1,7174,9235,15459,453650
13.04.2024,756,347,11518,13745,2088,325,1045,0,1893,1,7169,9201,15396,452760
12.04.2024,755,347,11486,13698,2087,325,1042,0,1888,1,7146,9161,15339,451730
11.04.2024,754,347,11452,13679,2069,325,1040,0,1882,1,7137,9104,15298,450890
10.04.2024,753,347,11404,13667,2067,325,1040,0,1876,1,7132,9070,15248,450080
09.04.2024,753,347,11386,13620,2065,325,1039,0,1868,1,7110,9033,15181,449250
08.04.2024,751,347,11356,13575,2065,325,1039,0,1867,1,7087,8996,15110,448400
07.04.2024,749,347,11316,13551,2064,325,1036,0,1864,1,7074,8956,15071,447510
06.04.2024,749,347,11262,13497,2060,325,1032,0,1854,1,7057,8895,14992,446690
05.04.2024,747,347,11221,13459,2059,325,1029,0,1849,1,7033,8847,14922,445900
04.04.2024,746,347,11171,13386,2059,325,1026,0,1845,1,7018,8817,14861,445040
03.04.2024,745,347,11142,13368,2059,325,1025,0,1838,1,7009,8796,14813,444370
02.04.2024,744,347,11112,13350,2058,325,1023,0,1832,1,6998,8779,14783,443660
01.04.2024,744,347,11082,13321,2057,325,1023,0,1826,1,6986,8757,14752,442880
31.03.2024,743,347,11050,13304,2048,325,1023,0,1823,1,6966,8731,14717,442170
30.03.2024,736,347,11006,13284,2046,325,1023,0,1814,1,6951,8701,14670,441520
29.03.2024,735,347,10991,13264,2022,325,1023,0,1807,1,6922,8656,14645,440790
28.03.2024,729,347,10963,13237,2017,325,1021,0,1800,1,6914,8600,14595,439970
27.03.2024,728,347,10931,13216,2015,325,1019,0,1794,1,6904,8578,14539,439190
26.03.2024,727,347,10904,13207,2014,325,1019,0,1789,1,6893,8553,14498,438160
25.03.2024,726,347,10877,13183,2010,325,1018,0,1785,1,6887,8539,14454,437390
24.03.2024,723,347,10855,13158,1992,325,1018,0,1778,1,6876,8510,14407,436750
23.03.2024,723,347,10811,13130,1992,325,1018,0,1768,1,6852,8463,14344,435760
22.03.2024,723,347,10775,13111,1953,325,1018,0,1749,1,6840,8388,14287,434710
21.03.2024,721,347,10740,13074,1922,325,1018,0,1741,1,6832,8365,14242,433840
20.03.2024,721,347,10714,13058,1922,325,1017,0,1738,1,6828,8355,14198,433090
19.03.2024,721,347,10698,13049,1922,325,1017,0,1735,1,6819,8318,14191,432390
18.03.2024,720,347,10668,13014,1922,325,1017,0,1731,1,6809,8308,14141,431550
17.03.2024,720,347,10634,12997,1922,325,1017,0,1723,1,6790,8272,14073,430740
16.03.2024,719,347,10606,12973,1922,325,1017,0,1712,1,6779,8268,14024,429580
15.03.2024,717,347,10580,12949,1920,325,1017,0,1711,1,6758,8254,13993,428420
14.03.2024,717,347,10565,12938,1920,325,1017,0,1708,1,6757,8220,13959,427840
13.03.2024,715,347,10554,12921,1919,325,1017,0,1699,1,6752,8205,13932,426870
12.03.2024,713,347,10522,12901,1919,325,1016,0,1691,1,6747,8183,13870,425890
11.03.2024,711,347,10499,12874,1919,325,1016,0,1686,1,6739,8141,13826,424980
10.03.2024,709,347,10466,12850,1919,325,1015,0,1672,1,6731,8082,13752,424060
09.03.2024,707,347,10428,12823,1919,325,1012,0,1666,1,6712,8041,13683,423160
08.03.2024,704,347,10375,12798,1919,325,1011,0,1656,1,6706,7998,13598,422310
07.03.2024,701,347,10350,12779,1919,325,1009,0,1647,1,6695,7963,13532,421430
06.03.2024,701,347,10308,12728,1918,325,1008,0,1642,1,6678,7921,13479,420270
05.03.2024,700,347,10258,12688,1917,325,1007,0,1630,1,6657,7863,13423,419020
04.03.2024,698,347,10210,12660,1916,325,1004,0,1621,1,6648,7845,13374,417950
03.03.2024,696,347,10188,12639,1915,325,1003,0,1620,1,6640,7843,13332,416800
02.03.2024,696,346,10153,12611,1915,325,1003,0,1617,1,6624,7829,13267,415640
01.03.2024,691,345,10106,12582,1912,325,1000,0,1611,1,6610,7794,13206,414680
29.02.2024,690,342,10070,12552,1912,325,1000,0,1601,1,6593,7768,13152,413760
28.02.2024,688,342,10029,12508,1912,325,1000,0,1594,1,6570,7753,13112,412610
27.02.2024,686,340,10009,12494,1912,325,1000,0,1588,1,6556,7729,13065,411550
26.02.2024,686,340,9993,12478,1910,325,1000,0,1580,1,6555,7707,13037,410700
25.02.2024,684,340,9981,12441,1907,325,999,0,1578,1,6542,7681,13011,409820
24.02.2024,684,340,9952,12425,1905,325,999,0,1576,1,6534,7659,12988,409010
23.02.2024,682,339,9916,12410,1903,325,999,0,1575,1,6526,7628,12960,408240
22.02.2024,680,339,9867,12373,1903,325,997,0,1566,1,6523,7596,12924,407240
21.02.2024,678,338,9826,12338,1903,325,992,0,1558,1,6516,7560,12861,406080
20.02.2024,675,338,9773,12268,1902,325,988,0,1551,1,6503,7521,12805,404950
19.02.2024,674,336,9733,12232,1898,325,986,0,1545,1,6498,7460,12767,403720
18.02.2024,674,335,9709,12198,1898,325,984,0,1540,1,6487,7449,12736,402430
17.02.2024,671,332,9669,12145,1896,325,984,0,1533,1,6476,7413,12734,401350
16.02.2024,671,332,9641,12129,1895,325,984,0,1528,1,6465,7408,12716,400300
15.02.2024,671,332,9620,12090,1882,325,984,0,1524,1,6442,7404,12691,399090
14.02.2024,671,332,9566,12043,1882,325,984,0,1523,1,6433,7371,12662,398140
13.02.2024,667,332,9500,12004,1882,325,981,0,1518,1,6424,7332,12623,397080
12.02.2024,666,332,9481,11977,1882,325,981,0,1514,1,6416,7302,12599,395990
11.02.2024,666,332,9475,11956,1881,325,981,0,1513,1,6406,7257,12592,395200
10.02.2024,666,332,9459,11942,1881,325,981,0,1512,1,6394,7235,12579,394270
09.02.2024,666,332,9435,11921,1881,325,981,0,1509,1,6385,7209,12551,393290
08.02.2024,666,332,9411,11899,1880,325,980,0,1505,1,6383,7191,12513,392380
07.02.2024,665,332,9387,11879,1849,324,980,0,1497,1,6372,7177,12486,391470
06.02.2024,665,332,9367,11857,1848,324,979,0,1496,1,6365,7173,12453,390580
05.02.2024,664,332,9349,11822,1848,324,979,0,1486,1,6348,7173,12412,389560
04.02.2024,663,332,9331,11818,1848,324,979,0,1479,1,6343,7173,12393,388750
03.02.2024,663,332,9300,11805,1847,324,979,0,1473,1,6341,7161,12352,387940
02.02.2024,663,332,9274,11792,1847,324,978,0,1470,1,6331,7146,12316,387060
01.02.2024,663,332,9228,11773,1847,324,976,0,1462,1,6322,7136,12267,386230
31.01.2024,663,332,9195,11757,1846,324,974,0,1452,1,6310,7100,12231,385230
30.01.2024,663,332,9144,11725,1846,324,972,0,1448,1,6300,7084,12191,384140
29.01.2024,660,331,9113,11696,1846,324,972,0,1443,1,6290,7049,12149,383180
28.01.2024,660,331,9097,11671,1845,324,972,0,1436,1,6280,7041,12103,382110
27.01.2024,660,331,9085,11652,1845,324,972,0,1433,1,6271,7037,12072,381370
26.01.2024,660,331,9082,11637,1845,324,972,0,1425,1,6265,7033,12064,380600
25.01.2024,660,331,9067,11621,1844,324,972,0,1420,1,6257,7033,12044,379610
24.01.2024,659,331,9008,11579,1842,324,971,0,1416,1,6227,6998,12005,378660
23.01.2024,657,331,8947,11548,1820,324,970,0,1409,1,6214,6961,11956,377820
22.01.2024,657,331,8896,11489,1819,324,968,0,1397,1,6192,6961,11891,376860
21.01.2024,655,331,8875,11466,1818,324,968,0,1392,1,6181,6936,11862,376030
20.01.2024,654,331,8868,11455,1818,324,967,0,1389,1,6171,6934,11848,375270
19.01.2024,654,331,8854,11445,1818,324,966,0,1384,1,6167,6929,11831,374520
18.01.2024,653,331,8835,11410,1818,324,966,0,1380,1,6147,6925,11794,373600
17.01.2024,653,331,8811,11372,1817,324,964,0,1367,1,6126,6884,11755,372820
16.01.2024,653,331,8801,11358,1816,324,961,0,1365,1,6113,6877,11731,372090
15.01.2024,650,329,8771,11322,1815,324,958,0,1356,1,6089,6865,11698,370980
14.01.2024,648,329,8747,11302,1814,324,957,0,1353,1,6075,6861,11667,370000
13.01.2024,646,329,8728,11269,1806,324,957,0,1345,1,6065,6848,11632,369160
12.01.2024,642,329,8710,11254,1806,324,957,0,1339,1,6060,6836,11612,368460
11.01.2024,641,329,8699,11238,1806,324,957,0,1337,1,6050,6834,11596,367620
10.01.2024,639,329,8684,11216,1805,324,956,0,1336,1,6038,6834,11575,366790
09.01.2024,638,329,8672,11203,1805,324,954,0,1333,1,6036,6823,11552,365990
08.01.2024,638,329,8666,11194,1787,324,953,0,1328,1,6031,6822,11542,365170
07.01.2024,637,329,8653,11180,1786,324,951,0,1327,1,6022,6811,11523,364730
06.01.2024,633,329,8617,11158,1786,324,950,0,1317,1,6018,6787,11478,363870
05.01.2024,631,329,8604,11142,1786,324,949,0,1313,1,6011,6771,11463,363070
04.01.2024,630,329,8574,11128,1785,324,947,0,1304,1,6002,6753,11423,362280
03.01.2024,629,329,8546,11107,1783,324,945,0,1298,1,5990,6748,11391,361500
02.01.2024,626,329,8531,11100,1710,324,945,0,1284,1,5990,6710,11365,360820
01.01.2024,625,329,8482,11087,1709,324,943,0,1277,1,5983,6657,11330,360010
31.12.2023,623,329,8464,11070,1709,324,943,0,1268,1,5977,6591,11292,359230
30.12.2023,621,329,8434,11053,1708,324,939,0,1260,1,5969,6554,11244,358270
29.12.2023,620,329,8417,11033,1620,324,938,0,1254,1,5953,6539,11215,357520
28.12.2023,617,329,8391,11015,1620,324,935,0,1247,1,5940,6503,11180,356670
27.12.2023,616,329,8376,10973,1620,324,934,0,1240,1,5913,6471,11140,355750
26.12.2023,614,329,8366,10956,1618,324,934,0,1239,1,5899,6458,11109,354960
25.12.2023,613,329,8347,10919,1616,324,934,0,1234,1,5877,6436,11075,353950
24.12.2023,611,327,8314,10888,1614,324,932,0,1229,1,5858,6404,11022,353190
23.12.2023,611,327,8286,10871,1613,324,932,0,1223,1,5854,6384,10995,352390
22.12.2023,611,324,8250,10843,1613,324,932,0,1217,1,5837,6365,10944,351350
21.12.2023,611,324,8226,10825,1613,324,932,0,1208,1,5828,6342,10919,350270
20.12.2023,611,324,8206,10794,1612,324,928,0,1203,1,5814,6316,10871,349190
19.12.2023,611,324,8190,10771,1611,324,926,0,1200,1,5798,6299,10842,348300
18.12.2023,610,324,8175,10752,1610,324,926,0,1198,1,5783,6290,10822,347160
17.12.2023,609,324,8137,10692,1610,324,923,0,1194,1,5739,6278,10766,346070
16.12.2023,605,324,8100,10667,1609,324,920,0,1190,1,5720,6238,10710,344820
15.12.2023,605,324,8099,10654,1608,324,920,0,1189,1,5706,6226,10699,343890
14.12.2023,605,324,8088,10616,1606,324,920,0,1185,1,5692,6206,10675,342800
13.12.2023,605,324,8076,10594,1596,324,919,0,1176,1,5682,6173,10662,341500
12.12.2023,605,324,8073,10579,1596,324,919,0,1170,1,5664,6163,10650,340650
11.12.2023,605,324,8070,10560,1586,324,919,0,1168,1,5655,6154,10636,339850
10.12.2023,605,324,8064,10529,1586,324,919,0,1162,1,5636,6136,10623,338820
09.12.2023,605,324,8058,10519,1585,324,919,0,1159,1,5632,6136,10598,338120
08.12.2023,605,324,8057,10508,1571,324,919,0,1159,1,5626,6136,10591,337220
07.12.2023,605,324,8045,10482,1571,324,919,0,1156,1,5618,6116,10561,336230
06.12.2023,605,324,8024,10456,1570,324,919,0,1153,1,5600,6083,10532,335110
05.12.2023,605,323,7987,10416,1570,324,913,0,1148,1,5587,6032,10483,333840
04.12.2023,602,323,7961,10401,1569,324,913,0,1141,1,5580,6017,10451,332810
03.12.2023,602,323,7949,10396,1569,324,913,0,1140,1,5575,5995,10432,332040
02.12.2023,602,323,7941,10385,1568,324,913,0,1138,1,5571,5994,10410,331110
01.12.2023,602,323,7931,10372,1567,324,912,0,1137,1,5564,5976,10399,330040
30.11.2023,600,323,7909,10340,1567,324,910,0,1124,1,5551,5954,10361,328760
29.11.2023,600,323,7908,10312,1567,324,910,0,1121,1,5538,5944,10348,327580
28.11.2023,597,323,7876,10285,1565,324,907,0,1113,1,5523,5905,10302,326440
27.11.2023,597,323,7875,10282,1565,324,907,0,1113,1,5520,5905,10299,325580
26.11.2023,597,323,7874,10279,1565,324,907,0,1113,1,5513,5901,10288,324830
25.11.2023,596,323,7851,10263,1565,324,905,0,1112,1,5502,5808,10259,323760
24.11.2023,595,323,7833,10256,1564,324,904,0,1108,1,5496,5800,10230,322900
23.11.2023,591,323,7802,10224,1564,324,902,0,1107,1,5466,5799,10198,321800
22.11.2023,589,323,7769,10188,1564,324,899,0,1105,1,5446,5784,10159,320670
21.11.2023,588,323,7752,10174,1564,324,899,0,1098,1,5439,5771,10134,319820
20.11.2023,588,323,7748,10168,1563,324,899,0,1097,1,5439,5764,10127,319210
19.11.2023,588,323,7744,10166,1563,324,898,0,1096,1,5435,5755,10120,318570
18.11.2023,586,323,7726,10141,1563,324,896,0,1090,1,5422,5726,10091,317380
17.11.2023,585,323,7712,10132,1563,324,895,0,1086,1,5415,5709,10077,316760
16.11.2023,585,323,7683,10121,1563,324,892,0,1084,1,5388,5689,10060,315620
15.11.2023,582,323,7647,10104,1562,324,884,0,1083,1,5377,5675,10020,314290
14.11.2023,580,322,7589,10086,1561,324,882,0,1081,1,5362,5649,9973,313470
13.11.2023,580,322,7569,10079,1561,324,881,0,1079,1,5354,5634,9949,312550
12.11.2023,580,322,7559,10073,1560,324,881,0,1078,1,5349,5632,9944,311750
11.11.2023,579,322,7527,10041,1559,324,879,0,1069,1,5342,5620,9925,310650
10.11.2023,578,322,7489,10017,1558,324,877,0,1060,1,5317,5595,9876,309520
09.11.2023,577,322,7475,10014,1557,324,875,0,1059,1,5316,5593,9853,308720
08.11.2023,572,322,7439,9996,1556,324,872,0,1054,1,5301,5567,9814,307640
07.11.2023,570,322,7410,9974,1556,324,869,0,1049,1,5293,5557,9767,306860
06.11.2023,570,322,7389,9958,1556,324,867,0,1047,1,5288,5554,9744,305970
05.11.2023,570,322,7375,9953,1554,324,867,0,1047,1,5284,5534,9730,305090
04.11.2023,568,322,7363,9939,1551,324,861,0,1038,1,5276,5534,9716,304100
03.11.2023,566,322,7328,9901,1551,324,854,0,1034,1,5265,5495,9691,303270
02.11.2023,566,322,7292,9877,1549,324,850,0,1032,1,5241,5488,9658,302420
01.11.2023,563,321,7250,9834,1547,324,846,0,1019,1,5223,5468,9624,301490
31.10.2023,562,321,7227,9804,1546,324,844,0,1016,1,5211,5440,9590,300810
30.10.2023,559,321,7202,9775,1544,324,834,0,1014,1,5190,5419,9555,299940
29.10.2023,558,320,7188,9758,1544,324,834,0,1012,1,5175,5399,9532,299080
28.10.2023,558,320,7180,9749,1541,324,834,0,1011,1,5167,5399,9524,298420
27.10.2023,556,320,7162,9726,1538,324,834,0,1011,1,5145,5390,9513,297680
26.10.2023,556,320,7155,9715,1538,324,834,0,1010,1,5141,5389,9507,297120
25.10.2023,554,320,7125,9697,1538,324,833,0,1007,1,5112,5372,9474,296310
24.10.2023,552,320,7081,9669,1537,324,828,0,1006,1,5105,5363,9447,295510
23.10.2023,551,320,7057,9653,1536,324,825,0,998,1,5093,5345,9419,294700
22.10.2023,549,320,7032,9631,1535,324,825,0,991,1,5081,5339,9404,293830
21.10.2023,548,320,7017,9612,1535,324,822,0,990,1,5063,5330,9391,292850
20.10.2023,548,320,7012,9557,1535,324,822,0,985,1,5047,5326,9370,292060
19.10.2023,548,320,6983,9437,1534,324,818,0,985,1,4992,5318,9337,290680
18.10.2023,547,319,6944,9420,1534,323,814,0,982,1,4981,5301,9303,290050
17.10.2023,547,318,6936,9405,1533,317,814,0,982,1,4979,5291,9293,289430
16.10.2023,547,318,6910,9385,1531,317,814,0,981,1,4965,5280,9271,288630
15.10.2023,547,317,6866,9362,1531,316,813,0,976,1,4948,5269,9249,287770
14.10.2023,547,317,6833,9337,1531,316,811,0,971,1,4940,5265,9225,286890
13.10.2023,546,316,6807,9313,1531,316,811,0,967,1,4931,5264,9203,285920
12.10.2023,545,316,6763,9264,1531,316,811,0,966,1,4905,5247,9170,284890
11.10.2023,545,316,6731,9220,1530,316,809,0,965,1,4863,5226,9145,283900
10.10.2023,544,315,6713,9129,1530,316,808,0,961,1,4829,5207,9125,283080
09.10.2023,543,315,6706,9126,1530,316,808,0,959,1,4823,5190,9113,282630
08.10.2023,542,315,6705,9123,1530,316,808,0,959,1,4821,5190,9111,282280
07.10.2023,541,315,6688,9102,1530,316,808,0,956,1,4800,5185,9073,281700
06.10.2023,540,315,6666,9082,1530,316,806,0,951,1,4777,5158,9015,281090
05.10.2023,540,315,6643,9052,1530,316,804,0,948,1,4757,5129,8980,280470
04.10.2023,540,315,6612,9026,1530,316,802,0,946,1,4745,5121,8962,279890
03.10.2023,540,315,6565,9008,1529,316,801,0,943,1,4732,5080,8932,279440
02.10.2023,540,315,6525,9000,1529,316,801,0,938,1,4717,5060,8909,279080
01.10.2023,537,315,6477,8991,1529,316,798,0,933,1,4702,5043,8883,278570
30.09.2023,537,315,6447,8984,1529,316,796,0,932,1,4691,5006,8854,278130
29.09.2023,536,315,6409,8972,1529,316,794,0,930,1,4687,4991,8836,277660
28.09.2023,535,315,6375,8962,1529,316,793,0,929,1,4679,4957,8815,277320
27.09.2023,534,315,6337,8950,1529,316,792,0,927,1,4675,4948,8792,276990
26.09.2023,533,315,6299,8946,1529,316,792,0,925,1,4672,4924,8763,276670
25.09.2023,533,315,6260,8927,1518,316,791,0,918,1,4667,4895,8746,276270
24.09.2023,531,315,6233,8914,1518,316,789,0,914,1,4662,4888,8734,275850
23.09.2023,530,315,6210,8912,1518,316,789,0,912,1,4655,4867,8716,275460
22.09.2023,528,315,6177,8891,1517,316,785,0,912,1,4644,4858,8690,274950
21.09.2023,528,315,6137,8883,1479,316,781,0,911,1,4638,4850,8670,274470
20.09.2023,526,315,6096,8868,1479,316,779,0,906,1,4635,4821,8633,273980
19.09.2023,526,315,6062,8851,1479,316,778,0,903,1,4628,4784,8601,273460
18.09.2023,525,315,6027,8834,1462,316,776,0,901,1,4623,4769,8571,272940
17.09.2023,523,315,6003,8828,1455,316,776,0,896,1,4620,4742,8537,272320
16.09.2023,521,315,5988,8824,1455,316,774,0,891,1,4616,4738,8525,271790
15.09.2023,521,315,5972,8814,1455,316,774,0,889,1,4612,4714,8492,271440
14.09.2023,517,315,5944,8810,1455,316,769,0,889,1,4599,4697,8458,270970
13.09.2023,517,315,5902,8792,1455,316,766,0,884,0,4584,4650,8444,270350
12.09.2023,515,315,5872,8778,1455,316,764,0,881,0,4568,4645,8413,269760
11.09.2023,512,315,5839,8767,1455,316,760,0,877,0,4560,4628,8370,269210
10.09.2023,509,315,5811,8755,1455,316,760,0,872,0,4554,4593,8338,268630
09.09.2023,508,315,5789,8739,1455,316,757,0,870,0,4544,4588,8298,268140
08.09.2023,507,315,5753,8726,1455,316,754,0,860,0,4529,4570,8264,267540
07.09.2023,506,315,5722,8703,1455,316,753,0,859,0,4506,4541,8217,266900
06.09.2023,505,315,5685,8682,1447,316,748,0,852,0,4497,4519,8190,266290
05.09.2023,504,315,5649,8670,1447,316,747,0,851,0,4489,4512,8175,265680
04.09.2023,503,315,5611,8663,1447,316,741,0,847,0,4480,4481,8149,265120
03.09.2023,502,315,5582,8649,1447,316,739,0,841,0,4476,4444,8102,264660
02.09.2023,501,315,5560,8637,1447,316,736,0,835,0,4471,4433,8043,264060
01.09.2023,500,315,5530,8613,1445,316,735,0,831,0,4459,4421,8009,263490
31.08.2023,500,315,5507,8604,1445,316,734,0,830,0,4436,4417,7976,263020
30.08.2023,500,315,5476,8596,1419,316,733,0,825,0,4423,4395,7953,262410
29.08.2023,500,315,5450,8579,1419,316,733,0,820,0,4414,4387,7909,261840
28.08.2023,499,315,5425,8562,1415,316,730,0,809,0,4400,4383,7866,261310
27.08.2023,498,315,5403,8554,1411,316,728,0,808,0,4396,4378,7854,260820
26.08.2023,497,315,5379,8539,1411,316,726,0,804,0,4390,4367,7823,260270
25.08.2023,495,315,5361,8521,1409,316,724,0,802,0,4378,4356,7790,259630
24.08.2023,494,315,5333,8511,1406,316,723,0,801,0,4375,4344,7773,259160
23.08.2023,491,315,5318,8488,1406,316,722,0,800,0,4373,4324,7745,258820
22.08.2023,491,315,5295,8476,1406,316,721,0,797,0,4362,4312,7722,258340
21.08.2023,489,315,5264,8449,1406,316,719,0,794,0,4358,4309,7692,257930
20.08.2023,489,315,5245,8435,1406,316,717,0,790,0,4346,4304,7680,257470
19.08.2023,486,315,5212,8424,1406,316,714,0,785,0,4340,4282,7665,257010
18.08.2023,486,315,5193,8410,1406,316,714,0,783,0,4332,4276,7658,256510
17.08.2023,486,315,5169,8398,1406,314,714,0,773,0,4329,4272,7641,256050
16.08.2023,485,315,5152,8380,1404,314,714,0,773,0,4324,4248,7614,255570
15.08.2023,482,315,5128,8370,1387,314,714,0,769,0,4313,4242,7584,254920
14.08.2023,479,315,5099,8354,1379,313,714,0,766,0,4306,4213,7562,254380
13.08.2023,477,315,5072,8335,1379,313,713,0,760,0,4298,4204,7543,253850
12.08.2023,472,315,5053,8324,1379,313,713,0,759,0,4295,4201,7523,253290
11.08.2023,471,315,5043,8318,1377,313,713,0,756,0,4290,4197,7511,252780
10.08.2023,469,315,5028,8303,1377,313,711,0,746,0,4278,4179,7495,252200
09.08.2023,469,315,5013,8290,1377,312,711,0,742,0,4262,4175,7479,251620
08.08.2023,468,315,4996,8278,1377,312,709,0,737,0,4254,4158,7460,250800
07.08.2023,467,315,4977,8270,1377,311,709,0,735,0,4244,4154,7451,250240
06.08.2023,466,315,4965,8262,1359,311,705,0,734,0,4237,4126,7441,249700
05.08.2023,466,315,4943,8251,1347,311,704,0,730,0,4232,4116,7422,249110
04.08.2023,466,315,4911,8249,1347,311,704,0,724,0,4228,4104,7392,248490
03.08.2023,465,315,4892,8234,1347,311,704,0,721,0,4224,4077,7372,247850
02.08.2023,463,315,4866,8213,1347,311,700,0,718,0,4217,4042,7349,247230
01.08.2023,462,315,4839,8205,1347,311,699,0,718,0,4216,4027,7324,246690
31.07.2023,460,315,4816,8188,1347,311,699,0,715,0,4211,4017,7292,246190
30.07.2023,459,315,4795,8178,1347,311,698,0,711,0,4205,4011,7275,245700
29.07.2023,458,315,4786,8167,1347,311,698,0,710,0,4191,4007,7247,245220
28.07.2023,458,315,4775,8161,1347,311,698,0,709,0,4190,4007,7240,244830
27.07.2023,457,315,4745,8147,1347,311,698,0,708,0,4186,3996,7229,244270
26.07.2023,457,315,4727,8136,1307,311,698,0,708,0,4177,3993,7211,243680
25.07.2023,454,315,4705,8131,1307,310,698,0,703,0,4174,3977,7194,243220
24.07.2023,452,315,4675,8118,1307,310,697,0,698,0,4162,3963,7182,242620
23.07.2023,451,315,4658,8105,1298,310,697,0,696,0,4151,3958,7172,241960
22.07.2023,448,315,4629,8096,1298,310,693,0,691,0,4140,3944,7159,241330
21.07.2023,440,315,4610,8080,1298,310,692,0,686,0,4133,3933,7145,240690
20.07.2023,433,315,4592,8065,1293,310,692,0,685,0,4129,3918,7134,240010
