date,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
18.10.2023,0.0,1,8.0,15.0,1.0,6,0.0,0.0,0.0,0.0,2.0,10.0,10.0,620
17.10.2023,0.0,0,26.0,20.0,2.0,0,0.0,0.0,1.0,0.0,14.0,11.0,22.0,800
16.10.2023,0.0,1,44.0,23.0,0.0,1,1.0,0.0,5.0,0.0,17.0,11.0,22.0,860
15.10.2023,0.0,0,33.0,25.0,0.0,0,2.0,0.0,5.0,0.0,8.0,4.0,24.0,880
14.10.2023,1.0,1,26.0,24.0,0.0,0,0.0,0.0,4.0,0.0,9.0,1.0,22.0,970
13.10.2023,1.0,0,44.0,49.0,0.0,0,0.0,0.0,1.0,0.0,26.0,17.0,33.0,1030
12.10.2023,0.0,0,32.0,44.0,1.0,0,2.0,0.0,1.0,0.0,42.0,21.0,25.0,990
11.10.2023,1.0,1,18.0,91.0,0.0,0,1.0,0.0,4.0,0.0,34.0,19.0,20.0,820
10.10.2023,1.0,0,7.0,3.0,0.0,0,0.0,0.0,2.0,0.0,6.0,17.0,12.0,450
09.10.2023,1.0,0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,350
08.10.2023,1.0,0,17.0,21.0,0.0,0,0.0,0.0,3.0,0.0,21.0,5.0,38.0,580
07.10.2023,1.0,0,22.0,20.0,0.0,0,2.0,0.0,5.0,0.0,23.0,27.0,58.0,610
06.10.2023,0.0,0,23.0,30.0,0.0,0,2.0,0.0,3.0,0.0,20.0,29.0,35.0,620
05.10.2023,0.0,0,31.0,26.0,0.0,0,2.0,0.0,2.0,0.0,12.0,8.0,18.0,580
04.10.2023,0.0,0,47.0,18.0,1.0,0,1.0,0.0,3.0,0.0,13.0,41.0,30.0,450
03.10.2023,0.0,0,40.0,8.0,0.0,0,0.0,0.0,5.0,0.0,15.0,20.0,23.0,360
02.10.2023,3.0,0,48.0,9.0,0.0,0,3.0,0.0,5.0,0.0,15.0,17.0,26.0,510
01.10.2023,0.0,0,30.0,7.0,0.0,0,2.0,0.0,1.0,0.0,11.0,37.0,29.0,440
30.09.2023,1.0,0,38.0,12.0,0.0,0,2.0,0.0,2.0,0.0,4.0,15.0,18.0,470
29.09.2023,1.0,0,34.0,10.0,0.0,0,1.0,0.0,1.0,0.0,8.0,34.0,21.0,340
28.09.2023,1.0,0,38.0,12.0,0.0,0,1.0,0.0,2.0,0.0,4.0,9.0,23.0,330
27.09.2023,1.0,0,38.0,4.0,0.0,0,0.0,0.0,2.0,0.0,3.0,24.0,29.0,320
26.09.2023,0.0,0,39.0,19.0,11.0,0,1.0,0.0,7.0,0.0,5.0,29.0,17.0,400
25.09.2023,2.0,0,27.0,13.0,0.0,0,2.0,0.0,4.0,0.0,5.0,7.0,12.0,420
24.09.2023,1.0,0,23.0,2.0,0.0,0,0.0,0.0,2.0,0.0,7.0,21.0,18.0,390
23.09.2023,2.0,0,33.0,21.0,1.0,0,4.0,0.0,0.0,0.0,11.0,9.0,26.0,510
22.09.2023,0.0,0,40.0,8.0,38.0,0,4.0,0.0,1.0,0.0,6.0,8.0,20.0,480
21.09.2023,2.0,0,41.0,15.0,0.0,0,2.0,0.0,5.0,0.0,3.0,29.0,37.0,490
20.09.2023,0.0,0,34.0,17.0,0.0,0,1.0,0.0,3.0,0.0,7.0,37.0,32.0,520
19.09.2023,1.0,0,35.0,17.0,17.0,0,2.0,0.0,2.0,0.0,5.0,15.0,30.0,520
18.09.2023,2.0,0,24.0,6.0,7.0,0,0.0,0.0,5.0,0.0,3.0,27.0,34.0,620
17.09.2023,2.0,0,15.0,4.0,0.0,0,2.0,0.0,5.0,0.0,4.0,4.0,12.0,530
16.09.2023,0.0,0,16.0,10.0,0.0,0,0.0,0.0,2.0,0.0,4.0,24.0,33.0,350
15.09.2023,4.0,0,28.0,4.0,0.0,0,5.0,0.0,0.0,0.0,13.0,17.0,34.0,470
14.09.2023,0.0,0,42.0,18.0,0.0,0,3.0,0.0,5.0,1.0,15.0,47.0,14.0,620
13.09.2023,2.0,0,30.0,14.0,0.0,0,2.0,0.0,3.0,0.0,16.0,5.0,31.0,590
12.09.2023,3.0,0,33.0,11.0,0.0,0,4.0,0.0,4.0,0.0,8.0,17.0,43.0,550
11.09.2023,3.0,0,28.0,12.0,0.0,0,0.0,0.0,5.0,0.0,6.0,35.0,32.0,580
10.09.2023,1.0,0,22.0,16.0,0.0,0,3.0,0.0,2.0,0.0,10.0,5.0,40.0,490
09.09.2023,1.0,0,36.0,13.0,0.0,0,3.0,0.0,10.0,0.0,15.0,18.0,34.0,600
08.09.2023,1.0,0,31.0,23.0,0.0,0,1.0,0.0,1.0,0.0,23.0,29.0,47.0,640
07.09.2023,1.0,0,37.0,21.0,8.0,0,5.0,0.0,7.0,0.0,9.0,22.0,27.0,610
06.09.2023,1.0,0,36.0,12.0,0.0,0,1.0,0.0,1.0,0.0,8.0,7.0,15.0,610
05.09.2023,1.0,0,38.0,7.0,0.0,0,6.0,0.0,4.0,0.0,9.0,31.0,26.0,560
04.09.2023,1.0,0,29.0,14.0,0.0,0,2.0,0.0,6.0,0.0,4.0,37.0,47.0,460
03.09.2023,1.0,0,22.0,12.0,0.0,0,3.0,0.0,6.0,0.0,5.0,11.0,59.0,600
02.09.2023,1.0,0,30.0,24.0,2.0,0,1.0,0.0,4.0,0.0,12.0,12.0,34.0,570
01.09.2023,0.0,0,23.0,9.0,0.0,0,1.0,0.0,1.0,0.0,23.0,4.0,33.0,470
31.08.2023,0.0,0,31.0,8.0,26.0,0,1.0,0.0,5.0,0.0,13.0,22.0,23.0,610
30.08.2023,0.0,0,26.0,17.0,0.0,0,0.0,0.0,5.0,0.0,9.0,8.0,44.0,570
29.08.2023,1.0,0,25.0,17.0,4.0,0,3.0,0.0,11.0,0.0,14.0,4.0,43.0,530
28.08.2023,1.0,0,22.0,8.0,4.0,0,2.0,0.0,1.0,0.0,4.0,5.0,12.0,490
27.08.2023,1.0,0,24.0,15.0,0.0,0,2.0,0.0,4.0,0.0,6.0,11.0,31.0,550
26.08.2023,2.0,0,18.0,18.0,2.0,0,2.0,0.0,2.0,0.0,12.0,11.0,33.0,640
25.08.2023,1.0,0,28.0,10.0,3.0,0,1.0,0.0,1.0,0.0,3.0,12.0,17.0,470
24.08.2023,3.0,0,15.0,23.0,0.0,0,1.0,0.0,1.0,0.0,2.0,20.0,28.0,340
23.08.2023,0.0,0,23.0,12.0,0.0,0,1.0,0.0,3.0,0.0,11.0,12.0,23.0,480
22.08.2023,2.0,0,31.0,27.0,0.0,0,2.0,0.0,3.0,0.0,4.0,3.0,30.0,410
21.08.2023,0.0,0,19.0,14.0,0.0,0,2.0,0.0,4.0,0.0,12.0,5.0,12.0,460
20.08.2023,3.0,0,33.0,11.0,0.0,0,3.0,0.0,5.0,0.0,6.0,22.0,15.0,460
19.08.2023,0.0,0,19.0,14.0,0.0,0,0.0,0.0,2.0,0.0,8.0,6.0,7.0,500
18.08.2023,0.0,0,24.0,12.0,0.0,2,0.0,0.0,10.0,0.0,3.0,4.0,17.0,460
17.08.2023,1.0,0,17.0,18.0,2.0,0,0.0,0.0,0.0,0.0,5.0,24.0,27.0,480
16.08.2023,3.0,0,24.0,10.0,17.0,0,0.0,0.0,4.0,0.0,11.0,6.0,30.0,650
15.08.2023,3.0,0,29.0,16.0,8.0,1,0.0,0.0,3.0,0.0,7.0,29.0,22.0,540
14.08.2023,2.0,0,27.0,19.0,0.0,0,1.0,0.0,6.0,0.0,8.0,9.0,19.0,530
13.08.2023,5.0,0,19.0,11.0,0.0,0,0.0,0.0,1.0,0.0,3.0,3.0,20.0,560
12.08.2023,1.0,0,10.0,6.0,2.0,0,0.0,0.0,3.0,0.0,5.0,4.0,12.0,510
11.08.2023,2.0,0,15.0,15.0,0.0,0,2.0,0.0,10.0,0.0,12.0,18.0,16.0,580
10.08.2023,0.0,0,15.0,13.0,0.0,1,0.0,0.0,4.0,0.0,16.0,4.0,16.0,580
09.08.2023,1.0,0,17.0,12.0,0.0,0,2.0,0.0,5.0,0.0,8.0,17.0,19.0,820
08.08.2023,1.0,0,19.0,8.0,0.0,1,0.0,0.0,2.0,0.0,10.0,4.0,9.0,560
07.08.2023,1.0,0,12.0,8.0,18.0,0,4.0,0.0,1.0,0.0,7.0,28.0,10.0,540
06.08.2023,0.0,0,22.0,11.0,12.0,0,1.0,0.0,4.0,0.0,5.0,10.0,19.0,590
05.08.2023,0.0,0,32.0,2.0,0.0,0,0.0,0.0,6.0,0.0,4.0,12.0,30.0,620
04.08.2023,1.0,0,19.0,15.0,0.0,0,0.0,0.0,3.0,0.0,4.0,27.0,20.0,640
03.08.2023,2.0,0,26.0,21.0,0.0,0,4.0,0.0,3.0,0.0,7.0,35.0,23.0,620
02.08.2023,1.0,0,27.0,8.0,0.0,0,1.0,0.0,0.0,0.0,1.0,15.0,25.0,540
01.08.2023,2.0,0,23.0,17.0,0.0,0,0.0,0.0,3.0,0.0,5.0,10.0,32.0,500
31.07.2023,1.0,0,21.0,10.0,0.0,0,1.0,0.0,4.0,0.0,6.0,6.0,17.0,490
30.07.2023,1.0,0,9.0,11.0,0.0,0,0.0,0.0,1.0,0.0,14.0,4.0,28.0,480
29.07.2023,0.0,0,11.0,6.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,390
28.07.2023,1.0,0,30.0,14.0,0.0,0,0.0,0.0,1.0,0.0,4.0,11.0,11.0,560
27.07.2023,0.0,0,18.0,11.0,40.0,0,0.0,0.0,0.0,0.0,9.0,3.0,18.0,590
26.07.2023,3.0,0,22.0,5.0,0.0,1,0.0,0.0,5.0,0.0,3.0,16.0,17.0,460
25.07.2023,2.0,0,30.0,13.0,0.0,0,1.0,0.0,5.0,0.0,12.0,14.0,12.0,600
24.07.2023,1.0,0,17.0,13.0,9.0,0,0.0,0.0,2.0,0.0,11.0,5.0,10.0,660
23.07.2023,3.0,0,29.0,9.0,0.0,0,4.0,0.0,5.0,0.0,11.0,14.0,13.0,630
22.07.2023,8.0,0,19.0,16.0,0.0,0,1.0,0.0,5.0,0.0,7.0,11.0,14.0,640
21.07.2023,7.0,0,18.0,15.0,5.0,0,0.0,0.0,1.0,0.0,4.0,15.0,11.0,680
20.07.2023,3.0,0,19.0,6.0,14.0,0,3.0,0.0,2.0,0.0,6.0,33.0,29.0,530
19.07.2023,2.0,0,31.0,8.0,6.0,0,0.0,0.0,6.0,0.0,4.0,46.0,19.0,470
18.07.2023,0.0,0,38.0,17.0,0.0,0,4.0,0.0,0.0,0.0,4.0,11.0,27.0,710
17.07.2023,3.0,0,23.0,8.0,0.0,0,4.0,0.0,11.0,0.0,8.0,8.0,15.0,620
16.07.2023,0.0,0,18.0,7.0,0.0,0,1.0,0.0,2.0,0.0,5.0,13.0,8.0,500
15.07.2023,2.0,0,14.0,11.0,0.0,0,0.0,0.0,2.0,0.0,5.0,24.0,17.0,590
14.07.2023,2.0,0,24.0,9.0,2.0,0,2.0,0.0,10.0,0.0,5.0,31.0,24.0,550
13.07.2023,6.0,0,23.0,9.0,0.0,0,4.0,0.0,5.0,0.0,2.0,26.0,17.0,510
12.07.2023,1.0,0,17.0,7.0,0.0,0,2.0,0.0,7.0,0.0,1.0,33.0,12.0,510
11.07.2023,0.0,0,14.0,17.0,0.0,1,4.0,0.0,8.0,0.0,4.0,7.0,29.0,540
10.07.2023,1.0,0,5.0,2.0,0.0,0,0.0,0.0,4.0,0.0,7.0,1.0,8.0,440
09.07.2023,3.0,0,20.0,11.0,0.0,0,7.0,0.0,9.0,0.0,4.0,19.0,15.0,600
08.07.2023,2.0,0,16.0,9.0,0.0,0,3.0,0.0,7.0,0.0,4.0,14.0,16.0,630
07.07.2023,4.0,0,20.0,12.0,7.0,0,1.0,0.0,7.0,0.0,2.0,17.0,10.0,510
06.07.2023,9.0,0,22.0,15.0,0.0,0,1.0,0.0,7.0,0.0,6.0,21.0,23.0,600
05.07.2023,1.0,0,36.0,9.0,0.0,0,9.0,0.0,8.0,0.0,3.0,12.0,22.0,670
04.07.2023,3.0,0,32.0,9.0,0.0,0,6.0,0.0,0.0,0.0,2.0,29.0,9.0,770
03.07.2023,1.0,0,32.0,11.0,3.0,1,4.0,0.0,7.0,0.0,5.0,16.0,18.0,600
02.07.2023,1.0,0,26.0,20.0,0.0,0,5.0,0.0,3.0,0.0,10.0,12.0,22.0,790
01.07.2023,0.0,0,35.0,5.0,0.0,0,2.0,0.0,11.0,0.0,1.0,26.0,9.0,530
30.06.2023,1.0,0,11.0,6.0,0.0,0,3.0,0.0,0.0,0.0,3.0,6.0,5.0,560
29.06.2023,1.0,1,27.0,10.0,0.0,0,0.0,0.0,6.0,0.0,2.0,14.0,6.0,680
28.06.2023,1.0,0,6.0,13.0,0.0,0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,930
27.06.2023,1.0,0,28.0,14.0,2.0,0,2.0,0.0,6.0,0.0,5.0,10.0,21.0,590
26.06.2023,0.0,0,21.0,14.0,0.0,0,0.0,0.0,5.0,0.0,1.0,10.0,16.0,950
25.06.2023,2.0,0,19.0,2.0,41.0,0,5.0,0.0,4.0,0.0,6.0,12.0,4.0,720
24.06.2023,4.0,0,30.0,6.0,4.0,1,2.0,0.0,3.0,0.0,7.0,13.0,23.0,580
23.06.2023,3.0,0,44.0,15.0,0.0,0,0.0,0.0,6.0,0.0,4.0,9.0,30.0,680
22.06.2023,1.0,0,21.0,12.0,0.0,1,2.0,0.0,0.0,0.0,7.0,10.0,11.0,650
21.06.2023,3.0,0,32.0,21.0,0.0,0,1.0,0.0,8.0,0.0,9.0,35.0,22.0,540
20.06.2023,2.0,0,23.0,15.0,3.0,1,4.0,0.0,5.0,0.0,8.0,10.0,32.0,1010
19.06.2023,6.0,0,18.0,6.0,0.0,1,0.0,0.0,4.0,0.0,5.0,12.0,42.0,630
18.06.2023,0.0,0,13.0,23.0,0.0,2,1.0,0.0,2.0,0.0,7.0,7.0,14.0,650
17.06.2023,0.0,0,22.0,23.0,12.0,1,3.0,0.0,1.0,0.0,12.0,7.0,38.0,670
16.06.2023,0.0,0,19.0,16.0,0.0,0,2.0,0.0,0.0,0.0,10.0,24.0,13.0,590
15.06.2023,0.0,0,10.0,14.0,3.0,1,1.0,0.0,3.0,0.0,12.0,9.0,24.0,580
14.06.2023,1.0,0,17.0,11.0,13.0,0,2.0,0.0,5.0,0.0,8.0,15.0,9.0,680
13.06.2023,1.0,0,20.0,6.0,0.0,1,0.0,0.0,1.0,0.0,4.0,2.0,2.0,470
12.06.2023,0.0,0,10.0,5.0,0.0,0,0.0,0.0,1.0,0.0,5.0,7.0,10.0,540
11.06.2023,0.0,0,19.0,24.0,7.0,0,1.0,0.0,2.0,0.0,17.0,37.0,33.0,980
10.06.2023,3.0,0,15.0,7.0,5.0,0,1.0,0.0,5.0,0.0,8.0,16.0,18.0,890
09.06.2023,4.0,0,34.0,24.0,0.0,0,4.0,0.0,2.0,0.0,10.0,13.0,26.0,1010
08.06.2023,3.0,0,28.0,16.0,0.0,0,1.0,0.0,8.0,0.0,18.0,15.0,35.0,730
07.06.2023,1.0,1,37.0,17.0,0.0,0,4.0,0.0,3.0,0.0,13.0,7.0,17.0,880
06.06.2023,2.0,0,36.0,20.0,35.0,1,6.0,0.0,5.0,0.0,12.0,23.0,20.0,800
05.06.2023,5.0,0,12.0,11.0,4.0,0,1.0,0.0,5.0,0.0,11.0,14.0,7.0,410
04.06.2023,2.0,0,22.0,10.0,0.0,0,1.0,0.0,4.0,0.0,8.0,10.0,16.0,470
03.06.2023,7.0,0,32.0,12.0,15.0,0,7.0,0.0,10.0,0.0,10.0,28.0,22.0,560
02.06.2023,2.0,0,27.0,12.0,10.0,0,0.0,0.0,7.0,0.0,15.0,6.0,28.0,540
01.06.2023,0.0,0,14.0,6.0,0.0,0,0.0,0.0,4.0,0.0,2.0,7.0,9.0,460
31.05.2023,1.0,0,15.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,470
30.05.2023,1.0,0,10.0,2.0,51.0,0,0.0,0.0,1.0,0.0,1.0,38.0,12.0,410
29.05.2023,2.0,0,10.0,11.0,0.0,0,1.0,0.0,2.0,0.0,4.0,61.0,15.0,430
28.05.2023,0.0,0,11.0,7.0,0.0,0,0.0,0.0,2.0,0.0,3.0,3.0,9.0,400
27.05.2023,1.0,3,30.0,14.0,41.0,2,4.0,0.0,3.0,0.0,-2.0,80.0,22.0,480
26.05.2023,1.0,1,25.0,3.0,0.0,0,0.0,0.0,2.0,0.0,1.0,3.0,13.0,460
25.05.2023,0.0,0,20.0,8.0,0.0,0,0.0,0.0,4.0,0.0,3.0,36.0,2.0,500
24.05.2023,0.0,0,21.0,5.0,0.0,1,5.0,0.0,7.0,0.0,3.0,7.0,7.0,400
23.05.2023,0.0,0,40.0,12.0,4.0,1,0.0,0.0,6.0,0.0,4.0,34.0,10.0,480
22.05.2023,0.0,1,20.0,9.0,0.0,0,1.0,0.0,2.0,0.0,2.0,8.0,14.0,720
21.05.2023,2.0,0,29.0,16.0,0.0,0,0.0,0.0,2.0,0.0,2.0,21.0,12.0,730
20.05.2023,6.0,0,19.0,5.0,0.0,0,0.0,0.0,4.0,0.0,4.0,32.0,20.0,670
19.05.2023,1.0,0,12.0,4.0,21.0,0,1.0,0.0,1.0,0.0,4.0,10.0,10.0,660
18.05.2023,0.0,0,32.0,8.0,8.0,0,1.0,0.0,1.0,0.0,2.0,11.0,6.0,510
17.05.2023,2.0,0,16.0,17.0,9.0,0,0.0,0.0,7.0,0.0,9.0,16.0,19.0,610
16.05.2023,0.0,0,13.0,12.0,0.0,0,0.0,0.0,3.0,0.0,3.0,12.0,14.0,520
15.05.2023,2.0,0,21.0,11.0,3.0,0,0.0,0.0,3.0,0.0,3.0,24.0,16.0,580
14.05.2023,0.0,0,21.0,18.0,0.0,0,1.0,0.0,2.0,0.0,5.0,31.0,7.0,620
13.05.2023,2.0,0,27.0,12.0,0.0,0,2.0,0.0,9.0,0.0,6.0,29.0,15.0,590
12.05.2023,2.0,0,15.0,8.0,0.0,0,2.0,0.0,2.0,0.0,5.0,9.0,12.0,750
11.05.2023,2.0,0,14.0,12.0,0.0,0,2.0,0.0,2.0,0.0,4.0,3.0,10.0,610
10.05.2023,1.0,0,8.0,18.0,15.0,0,1.0,0.0,1.0,0.0,2.0,6.0,5.0,690
09.05.2023,1.0,0,13.0,4.0,8.0,0,0.0,0.0,4.0,0.0,4.0,4.0,11.0,650
08.05.2023,0.0,0,8.0,5.0,0.0,0,0.0,0.0,4.0,0.0,7.0,42.0,6.0,540
07.05.2023,0.0,0,18.0,10.0,0.0,0,2.0,0.0,5.0,0.0,6.0,18.0,16.0,660
06.05.2023,2.0,0,14.0,14.0,0.0,0,2.0,0.0,2.0,0.0,7.0,14.0,20.0,560
05.05.2023,0.0,0,16.0,8.0,0.0,0,3.0,0.0,3.0,0.0,3.0,17.0,30.0,620
04.05.2023,4.0,0,16.0,17.0,0.0,0,3.0,0.0,7.0,0.0,5.0,18.0,21.0,650
03.05.2023,2.0,0,16.0,6.0,0.0,0,0.0,0.0,3.0,0.0,1.0,28.0,14.0,520
02.05.2023,3.0,0,9.0,1.0,15.0,0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,460
01.05.2023,0.0,0,7.0,3.0,0.0,0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,450
30.04.2023,1.0,0,6.0,5.0,0.0,0,1.0,0.0,2.0,0.0,2.0,4.0,6.0,470
29.04.2023,0.0,0,3.0,3.0,21.0,0,0.0,0.0,2.0,0.0,3.0,4.0,17.0,580
28.04.2023,1.0,0,18.0,3.0,0.0,0,1.0,0.0,1.0,0.0,0.0,6.0,14.0,540
27.04.2023,1.0,0,10.0,16.0,0.0,0,3.0,0.0,0.0,0.0,2.0,21.0,13.0,510
26.04.2023,1.0,0,14.0,11.0,0.0,0,0.0,0.0,7.0,0.0,4.0,3.0,8.0,640
25.04.2023,2.0,0,14.0,12.0,0.0,0,0.0,0.0,6.0,0.0,5.0,24.0,31.0,690
24.04.2023,0.0,0,12.0,8.0,0.0,0,0.0,0.0,0.0,0.0,8.0,11.0,23.0,660
23.04.2023,0.0,0,5.0,1.0,0.0,1,0.0,0.0,2.0,0.0,3.0,4.0,12.0,690
22.04.2023,4.0,0,5.0,4.0,0.0,0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,680
21.04.2023,0.0,0,2.0,6.0,0.0,0,0.0,0.0,2.0,0.0,1.0,8.0,6.0,630
20.04.2023,0.0,0,6.0,10.0,0.0,0,1.0,0.0,2.0,0.0,2.0,10.0,15.0,670
19.04.2023,0.0,0,9.0,12.0,0.0,0,0.0,0.0,0.0,0.0,4.0,23.0,16.0,620
18.04.2023,0.0,0,6.0,11.0,0.0,0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,470
17.04.2023,1.0,0,9.0,4.0,0.0,0,0.0,0.0,2.0,0.0,3.0,8.0,14.0,590
16.04.2023,1.0,1,10.0,10.0,0.0,0,3.0,0.0,2.0,0.0,4.0,0.0,12.0,520
15.04.2023,0.0,0,1.0,4.0,0.0,0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,460
14.04.2023,0.0,0,7.0,16.0,0.0,0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,500
13.04.2023,1.0,0,7.0,10.0,0.0,0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,540
12.04.2023,0.0,0,5.0,5.0,0.0,0,0.0,0.0,3.0,0.0,2.0,2.0,10.0,730
11.04.2023,0.0,0,15.0,10.0,0.0,1,1.0,0.0,5.0,0.0,7.0,9.0,13.0,500
10.04.2023,0.0,0,10.0,4.0,0.0,0,1.0,0.0,2.0,0.0,1.0,11.0,5.0,670
09.04.2023,0.0,0,13.0,4.0,0.0,0,0.0,0.0,5.0,0.0,0.0,14.0,3.0,470
08.04.2023,1.0,1,5.0,4.0,0.0,0,0.0,0.0,0.0,0.0,3.0,7.0,12.0,570
07.04.2023,0.0,0,8.0,3.0,0.0,0,1.0,0.0,2.0,0.0,2.0,4.0,13.0,480
06.04.2023,1.0,0,7.0,8.0,0.0,1,0.0,0.0,3.0,0.0,2.0,4.0,1.0,390
05.04.2023,0.0,0,10.0,6.0,0.0,0,4.0,0.0,1.0,0.0,2.0,6.0,11.0,550
04.04.2023,0.0,0,3.0,6.0,0.0,0,1.0,0.0,0.0,0.0,8.0,15.0,9.0,530
03.04.2023,1.0,0,7.0,7.0,0.0,0,0.0,0.0,2.0,0.0,1.0,13.0,16.0,610
02.04.2023,0.0,0,4.0,5.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,560
01.04.2023,1.0,0,8.0,4.0,0.0,0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,630
31.03.2023,0.0,0,4.0,3.0,0.0,0,0.0,0.0,3.0,0.0,5.0,9.0,3.0,460
30.03.2023,1.0,0,12.0,8.0,0.0,0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,560
29.03.2023,0.0,1,6.0,0.0,0.0,0,1.0,0.0,1.0,0.0,7.0,4.0,5.0,610
28.03.2023,0.0,0,15.0,13.0,0.0,0,2.0,0.0,2.0,0.0,7.0,19.0,9.0,570
27.03.2023,0.0,0,7.0,6.0,0.0,0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,610
26.03.2023,1.0,0,8.0,15.0,0.0,0,2.0,0.0,3.0,0.0,15.0,2.0,3.0,660
25.03.2023,0.0,0,7.0,11.0,0.0,1,9.0,0.0,2.0,0.0,6.0,6.0,19.0,720
24.03.2023,3.0,0,8.0,23.0,2.0,0,0.0,0.0,4.0,0.0,4.0,5.0,12.0,1020
23.03.2023,1.0,0,19.0,11.0,0.0,0,2.0,0.0,3.0,0.0,13.0,20.0,18.0,660
22.03.2023,2.0,0,3.0,8.0,2.0,0,2.0,0.0,4.0,0.0,5.0,16.0,6.0,920
21.03.2023,0.0,0,9.0,10.0,0.0,0,0.0,0.0,1.0,0.0,15.0,7.0,12.0,960
20.03.2023,2.0,0,9.0,16.0,0.0,0,0.0,0.0,3.0,0.0,5.0,1.0,8.0,700
19.03.2023,3.0,0,8.0,23.0,0.0,0,1.0,0.0,3.0,0.0,21.0,0.0,4.0,710
18.03.2023,0.0,0,8.0,7.0,0.0,0,2.0,0.0,1.0,0.0,5.0,14.0,3.0,880
17.03.2023,0.0,0,13.0,13.0,0.0,1,1.0,0.0,1.0,0.0,2.0,0.0,7.0,760
16.03.2023,3.0,1,11.0,11.0,0.0,0,1.0,0.0,0.0,0.0,12.0,13.0,17.0,1040
15.03.2023,2.0,0,9.0,10.0,0.0,0,7.0,0.0,1.0,0.0,8.0,12.0,10.0,980
14.03.2023,1.0,0,16.0,15.0,0.0,0,2.0,0.0,5.0,0.0,10.0,11.0,13.0,740
13.03.2023,0.0,0,16.0,5.0,0.0,0,0.0,0.0,9.0,0.0,8.0,1.0,6.0,710
12.03.2023,2.0,0,4.0,7.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1090
11.03.2023,1.0,0,8.0,20.0,0.0,0,2.0,0.0,2.0,0.0,10.0,1.0,7.0,1010
10.03.2023,2.0,1,10.0,6.0,34.0,0,3.0,0.0,3.0,0.0,7.0,9.0,6.0,870
09.03.2023,1.0,0,2.0,13.0,0.0,0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,590
08.03.2023,0.0,0,7.0,9.0,0.0,0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,700
07.03.2023,3.0,1,23.0,11.0,0.0,0,0.0,0.0,2.0,0.0,9.0,9.0,16.0,1060
06.03.2023,2.0,0,7.0,11.0,0.0,0,0.0,0.0,2.0,0.0,9.0,15.0,8.0,650
05.03.2023,1.0,0,12.0,9.0,0.0,0,1.0,0.0,2.0,0.0,5.0,5.0,10.0,930
04.03.2023,0.0,1,12.0,10.0,0.0,0,3.0,0.0,0.0,0.0,4.0,5.0,8.0,820
03.03.2023,0.0,1,4.0,15.0,0.0,1,4.0,0.0,0.0,0.0,8.0,3.0,17.0,765
02.03.2023,0.0,0,5.0,20.0,0.0,0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,715
01.03.2023,0.0,0,10.0,8.0,0.0,0,1.0,0.0,0.0,0.0,7.0,4.0,5.0,650
28.02.2023,0.0,0,3.0,9.0,0.0,0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,550
27.02.2023,0.0,1,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,560
26.02.2023,0.0,0,7.0,6.0,0.0,0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,660
25.02.2023,0.0,0,10.0,9.0,0.0,1,1.0,0.0,1.0,0.0,12.0,2.0,11.0,650
24.02.2023,3.0,0,11.0,7.0,0.0,0,3.0,0.0,1.0,0.0,13.0,4.0,9.0,970
23.02.2023,1.0,0,7.0,24.0,0.0,0,0.0,0.0,2.0,0.0,16.0,3.0,3.0,790
22.02.2023,0.0,0,7.0,7.0,0.0,0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,620
21.02.2023,0.0,0,4.0,9.0,0.0,0,0.0,0.0,1.0,0.0,10.0,5.0,1.0,760
20.02.2023,0.0,1,7.0,8.0,0.0,0,2.0,0.0,1.0,0.0,6.0,2.0,13.0,820
19.02.2023,0.0,0,1.0,12.0,2.0,0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,590
18.02.2023,2.0,0,4.0,13.0,0.0,0,2.0,0.0,2.0,0.0,5.0,3.0,9.0,1010
17.02.2023,2.0,0,16.0,3.0,14.0,0,1.0,0.0,2.0,0.0,2.0,1.0,20.0,800
